,QueryImageName,QueryImageClass,Top1 ImgCls,Top2 ImgCls,Top3 ImgCls,Top4 ImgCls,Top5 ImgCls,Top1 similaritys,Top2 similaritys,Top3 similaritys,Top4 similaritys,Top5 similaritys
643,image_02612.jpg,84,84,92,92,84,92,0.69,0.59,0.65,0.7,0.57
644,image_03713.jpg,53,58,60,58,58,58,0.75,0.72,0.74,0.74,0.74
645,image_02171.jpg,75,75,75,75,75,75,0.81,0.8,0.74,0.69,0.72
646,image_02253.jpg,41,41,41,12,12,41,0.74,0.76,0.64,0.73,0.75
647,image_03111.jpg,11,30,60,43,92,43,0.66,0.62,0.61,0.65,0.67
648,image_04080.jpg,12,12,12,12,92,29,0.76,0.69,0.7,0.68,0.6
649,image_02421.jpg,43,43,75,43,43,58,0.62,0.67,0.72,0.61,0.64
650,image_03580.jpg,72,8,8,84,84,37,0.63,0.64,0.65,0.69,0.65
651,image_02936.jpg,60,60,60,60,11,60,0.87,0.86,0.74,0.71,0.82
652,image_03789.jpg,37,37,30,72,84,29,0.86,0.63,0.66,0.63,0.68
653,image_02861.jpg,56,56,58,53,56,56,0.73,0.73,0.58,0.74,0.77
654,image_02905.jpg,86,72,56,76,51,43,0.75,0.69,0.72,0.7,0.77
655,image_04068.jpg,12,12,12,12,12,12,0.81,0.66,0.67,0.73,0.81
656,image_03103.jpg,11,60,58,60,65,11,0.76,0.73,0.74,0.78,0.74
657,image_02574.jpg,84,84,84,43,43,84,0.72,0.74,0.68,0.68,0.67
658,image_03403.jpg,23,23,23,23,75,23,0.7,0.63,0.62,0.57,0.62
659,image_02526.jpg,76,76,76,75,76,76,0.73,0.7,0.61,0.8,0.75
660,image_03425.jpg,23,23,23,23,17,23,0.74,0.67,0.64,0.59,0.66
661,image_02828.jpg,56,56,56,56,56,56,0.75,0.75,0.73,0.84,0.78
662,image_02880.jpg,86,75,72,76,86,76,0.74,0.71,0.6,0.75,0.71
663,image_04117.jpg,29,29,43,72,30,43,0.72,0.57,0.67,0.65,0.6
664,image_02492.jpg,76,11,11,84,76,58,0.63,0.6,0.66,0.71,0.6
665,image_03005.jpg,60,60,60,60,60,60,0.83,0.78,0.79,0.88,0.85
666,image_03588.jpg,72,72,51,43,72,51,0.73,0.73,0.76,0.76,0.69
667,image_03251.jpg,65,65,65,65,65,56,0.79,0.72,0.77,0.76,0.64
668,image_02090.jpg,75,29,43,29,75,75,0.53,0.64,0.55,0.64,0.67
669,image_03399.jpg,23,76,76,23,76,23,0.62,0.59,0.58,0.59,0.67
670,image_04012.jpg,12,8,56,8,23,84,0.55,0.52,0.55,0.59,0.59
671,image_02450.jpg,76,29,76,76,58,76,0.58,0.67,0.67,0.66,0.65
672,image_03784.jpg,37,37,37,37,37,37,0.73,0.81,0.7,0.67,0.78
673,image_02545.jpg,76,17,56,23,8,8,0.61,0.65,0.57,0.56,0.55
674,image_02446.jpg,76,51,72,76,72,51,0.72,0.67,0.66,0.65,0.73
675,image_03450.jpg,23,23,23,23,23,58,0.81,0.67,0.71,0.66,0.56
676,image_02537.jpg,76,51,76,29,76,76,0.59,0.69,0.56,0.67,0.65
677,image_02485.jpg,76,86,86,76,76,86,0.76,0.78,0.79,0.73,0.74
678,image_02664.jpg,58,58,58,58,58,58,0.83,0.83,0.85,0.78,0.87
679,image_03699.jpg,53,53,11,51,51,51,0.69,0.67,0.71,0.74,0.71
680,image_04087.jpg,29,29,29,29,23,29,0.76,0.76,0.75,0.63,0.71
681,image_03283.jpg,65,65,65,65,65,53,0.82,0.74,0.86,0.82,0.71
682,image_02749.jpg,58,58,76,56,58,58,0.85,0.71,0.76,0.79,0.73
683,image_03999.jpg,12,12,65,65,12,12,0.72,0.7,0.7,0.72,0.7
684,image_03988.jpg,51,84,11,72,84,72,0.69,0.67,0.73,0.66,0.71
685,image_03829.jpg,17,92,72,92,92,92,0.71,0.64,0.68,0.64,0.61
686,image_03736.jpg,37,56,92,37,92,92,0.64,0.73,0.69,0.71,0.7
687,image_03358.jpg,8,8,8,92,56,8,0.63,0.56,0.56,0.57,0.65
688,image_04127.jpg,29,84,29,29,56,29,0.56,0.83,0.69,0.62,0.76
689,image_02460.jpg,76,72,76,72,51,23,0.65,0.65,0.64,0.65,0.62
690,image_02167.jpg,75,43,43,75,75,76,0.61,0.58,0.6,0.64,0.59
691,image_02638.jpg,84,84,84,76,84,75,0.77,0.78,0.77,0.71,0.72
692,image_03725.jpg,53,58,60,60,58,11,0.75,0.77,0.78,0.8,0.72
693,image_03378.jpg,23,23,23,23,75,23,0.59,0.59,0.61,0.57,0.57
694,image_03970.jpg,51,51,41,53,51,30,0.68,0.68,0.72,0.68,0.67
695,image_03164.jpg,11,53,51,43,11,51,0.67,0.7,0.66,0.78,0.71
696,image_03010.jpg,60,60,60,60,60,11,0.77,0.82,0.78,0.76,0.77
697,image_02266.jpg,41,60,41,41,41,41,0.69,0.71,0.73,0.67,0.73
698,image_03193.jpg,65,65,65,65,65,75,0.66,0.72,0.72,0.75,0.58
699,image_02821.jpg,56,56,56,56,56,56,0.74,0.84,0.83,0.8,0.78
700,image_02969.jpg,60,60,60,60,60,58,0.84,0.82,0.81,0.81,0.73
701,image_02827.jpg,56,56,56,51,56,56,0.73,0.66,0.65,0.72,0.74
702,image_03910.jpg,17,17,17,17,17,17,0.76,0.68,0.69,0.68,0.68
703,image_02773.jpg,56,56,56,56,56,56,0.79,0.75,0.69,0.69,0.75
704,image_02433.jpg,43,72,43,43,11,43,0.6,0.62,0.66,0.62,0.58
705,image_02711.jpg,58,58,58,58,58,53,0.8,0.78,0.83,0.85,0.76
706,image_04147.jpg,29,29,23,29,65,29,0.75,0.61,0.67,0.62,0.63
707,image_02454.jpg,76,51,76,11,76,76,0.68,0.68,0.66,0.73,0.76
708,image_02662.jpg,58,58,58,58,58,58,0.76,0.81,0.84,0.8,0.76
709,image_03740.jpg,37,43,37,37,37,37,0.65,0.7,0.67,0.62,0.74
710,image_03922.jpg,51,11,11,76,51,86,0.71,0.67,0.69,0.69,0.7
711,image_02260.jpg,41,41,41,41,41,41,0.76,0.75,0.75,0.76,0.78
712,image_02411.jpg,43,43,43,43,72,43,0.67,0.63,0.66,0.72,0.67
713,image_03152.jpg,11,11,43,43,43,8,0.88,0.59,0.63,0.63,0.55
714,image_02257.jpg,41,41,41,41,41,41,0.85,0.85,0.87,0.83,0.83
715,image_03426.jpg,23,23,23,23,76,23,0.7,0.7,0.69,0.6,0.59
716,image_02597.jpg,84,72,53,56,58,56,0.66,0.62,0.76,0.71,0.67
717,image_02557.jpg,84,72,51,72,60,84,0.72,0.65,0.64,0.69,0.65
718,image_03026.jpg,60,60,60,60,60,60,0.8,0.82,0.78,0.81,0.82
719,image_02489.jpg,76,8,23,43,23,23,0.58,0.6,0.63,0.55,0.6
720,image_02844.jpg,56,56,56,41,56,56,0.81,0.89,0.78,0.86,0.86
721,image_02409.jpg,43,75,58,29,58,58,0.56,0.56,0.49,0.54,0.54
722,image_02172.jpg,75,58,76,29,75,76,0.59,0.62,0.54,0.67,0.69
723,image_03965.jpg,51,72,56,11,30,58,0.71,0.67,0.73,0.72,0.72
724,image_02472.jpg,76,75,75,76,76,76,0.54,0.6,0.65,0.61,0.63
725,image_02362.jpg,43,43,43,43,60,43,0.7,0.69,0.66,0.61,0.65
726,image_03668.jpg,53,51,37,72,53,43,0.69,0.64,0.68,0.67,0.59
727,image_02137.jpg,75,75,76,75,86,86,0.66,0.62,0.61,0.64,0.62
728,image_03986.jpg,51,86,86,51,51,51,0.7,0.72,0.77,0.81,0.74
729,image_04157.jpg,29,29,29,29,29,29,0.72,0.75,0.78,0.73,0.76
730,image_03639.jpg,72,72,53,43,72,72,0.77,0.63,0.71,0.71,0.78
731,image_02962.jpg,60,60,60,60,60,41,0.87,0.81,0.84,0.76,0.77
732,image_02807.jpg,56,56,56,56,56,56,0.64,0.72,0.78,0.74,0.81
733,image_04077.jpg,12,12,12,12,12,12,0.92,0.79,0.61,0.66,0.64
734,image_02267.jpg,41,41,41,41,41,41,0.83,0.73,0.75,0.8,0.77
735,image_03027.jpg,60,60,41,60,60,60,0.87,0.82,0.86,0.8,0.84
736,image_04103.jpg,29,29,23,29,76,23,0.69,0.55,0.67,0.62,0.66
737,image_02648.jpg,58,58,58,58,58,58,0.8,0.84,0.86,0.75,0.81
738,image_02146.jpg,75,75,23,76,75,23,0.68,0.61,0.61,0.66,0.63
739,image_03099.jpg,11,51,11,11,58,11,0.74,0.69,0.74,0.76,0.79
740,image_03477.jpg,30,11,58,58,43,11,0.75,0.69,0.76,0.7,0.61
741,image_02168.jpg,75,29,76,75,75,43,0.55,0.58,0.65,0.66,0.69
742,image_02600.jpg,84,84,86,72,56,11,0.7,0.78,0.73,0.71,0.71
743,image_02632.jpg,84,37,37,56,92,43,0.71,0.65,0.68,0.77,0.73
744,image_03154.jpg,11,53,51,11,60,84,0.66,0.78,0.75,0.75,0.74
745,image_02442.jpg,43,43,60,37,37,37,0.75,0.61,0.69,0.64,0.67
746,image_03228.jpg,65,65,65,53,65,65,0.79,0.76,0.73,0.72,0.84
747,image_03681.jpg,53,51,51,30,11,53,0.73,0.69,0.64,0.74,0.74
748,image_03895.jpg,17,17,17,17,17,41,0.76,0.66,0.76,0.71,0.68
749,image_02551.jpg,76,76,76,76,76,76,0.69,0.72,0.7,0.74,0.82
750,image_03992.jpg,51,76,86,86,23,43,0.64,0.65,0.64,0.6,0.62
751,image_03078.jpg,92,41,92,92,92,41,0.72,0.73,0.71,0.76,0.72
752,image_02562.jpg,84,92,53,84,30,11,0.68,0.6,0.71,0.63,0.65
753,image_03366.jpg,8,8,8,8,8,8,0.77,0.69,0.74,0.72,0.68
754,image_02373.jpg,43,43,84,92,84,37,0.76,0.66,0.66,0.77,0.67
755,image_02961.jpg,60,60,30,60,60,60,0.78,0.69,0.75,0.81,0.8
756,image_03094.jpg,92,92,92,92,92,92,0.75,0.79,0.75,0.78,0.72
757,image_03495.jpg,30,51,30,43,86,53,0.74,0.77,0.76,0.67,0.76
758,image_03659.jpg,53,58,58,58,60,58,0.67,0.67,0.75,0.71,0.74
759,image_03016.jpg,60,84,41,60,51,60,0.79,0.72,0.86,0.76,0.7
760,image_02643.jpg,58,58,58,58,60,58,0.83,0.81,0.75,0.78,0.78
761,image_03952.jpg,51,58,51,72,76,86,0.71,0.67,0.71,0.72,0.68
762,image_02303.jpg,41,41,41,92,41,41,0.75,0.74,0.66,0.71,0.78
763,image_03442.jpg,23,23,23,23,76,23,0.62,0.64,0.62,0.62,0.63
764,image_03269.jpg,65,65,65,65,65,65,0.8,0.78,0.64,0.67,0.83
765,image_03568.jpg,72,92,72,23,72,11,0.69,0.68,0.57,0.71,0.64
766,image_04079.jpg,12,12,12,12,12,12,0.75,0.77,0.8,0.68,0.71
767,image_03613.jpg,72,72,11,11,11,37,0.74,0.72,0.75,0.74,0.69
768,image_02281.jpg,41,41,41,41,41,41,0.84,0.79,0.76,0.74,0.79
769,image_02092.jpg,75,56,75,75,56,56,0.65,0.61,0.58,0.65,0.63
770,image_02300.jpg,41,41,53,41,41,41,0.88,0.7,0.87,0.77,0.86
771,image_03877.jpg,17,17,17,17,17,17,0.67,0.74,0.67,0.63,0.62
772,image_02350.jpg,43,84,60,60,11,86,0.78,0.76,0.75,0.65,0.71
773,image_02504.jpg,76,43,86,43,86,43,0.62,0.64,0.65,0.66,0.66
774,image_03219.jpg,65,65,65,65,65,65,0.76,0.81,0.86,0.84,0.85
775,image_02930.jpg,60,60,60,60,60,60,0.71,0.8,0.79,0.77,0.71
776,image_02580.jpg,84,84,37,86,84,37,0.72,0.65,0.68,0.75,0.64
777,image_03460.jpg,30,41,41,41,12,41,0.79,0.72,0.79,0.72,0.69
778,image_03410.jpg,23,23,23,23,23,43,0.77,0.64,0.66,0.67,0.59
779,image_02533.jpg,76,75,86,76,76,76,0.68,0.68,0.78,0.75,0.8
780,image_03400.jpg,23,23,23,23,23,23,0.59,0.63,0.54,0.67,0.57
781,image_03122.jpg,11,30,53,30,51,53,0.64,0.73,0.68,0.71,0.67
782,image_03838.jpg,17,41,17,41,17,17,0.69,0.75,0.67,0.72,0.73
783,image_02509.jpg,76,86,86,51,86,76,0.7,0.68,0.81,0.72,0.73
784,image_03987.jpg,51,51,51,72,30,30,0.78,0.75,0.82,0.69,0.74
785,image_03974.jpg,51,51,86,51,51,51,0.71,0.79,0.78,0.76,0.71
786,image_03747.jpg,37,37,37,84,92,37,0.65,0.71,0.71,0.64,0.64
787,image_02293.jpg,41,41,41,30,41,41,0.66,0.77,0.74,0.77,0.75
788,image_02200.jpg,41,41,41,41,41,12,0.63,0.65,0.6,0.61,0.63
789,image_02440.jpg,43,60,86,58,60,75,0.68,0.69,0.67,0.68,0.63
790,image_03541.jpg,30,72,51,11,30,51,0.71,0.72,0.7,0.69,0.74
791,image_02515.jpg,76,76,86,86,51,86,0.77,0.77,0.77,0.7,0.75
792,image_04029.jpg,12,8,17,75,56,8,0.58,0.54,0.57,0.52,0.54
793,image_02374.jpg,43,41,41,41,41,41,0.66,0.67,0.69,0.71,0.64
794,image_02846.jpg,56,56,56,56,56,56,0.78,0.8,0.69,0.74,0.79
795,image_02071.jpg,75,75,75,75,58,58,0.65,0.64,0.63,0.62,0.62
796,image_03049.jpg,92,92,92,92,92,92,0.78,0.76,0.75,0.78,0.77
797,image_02180.jpg,75,75,58,60,75,75,0.64,0.54,0.55,0.7,0.59
798,image_03365.jpg,8,8,8,8,8,8,0.64,0.64,0.66,0.73,0.71
799,image_02444.jpg,43,43,43,86,11,11,0.66,0.66,0.67,0.63,0.66
800,image_03492.jpg,30,60,29,30,43,51,0.61,0.62,0.6,0.59,0.57
801,image_03278.jpg,65,65,65,65,65,65,0.77,0.78,0.7,0.72,0.78
802,image_02570.jpg,84,84,84,84,37,8,0.98,0.94,0.76,0.66,0.66
803,image_02627.jpg,84,37,84,56,8,17,0.6,0.71,0.74,0.57,0.65
804,image_02944.jpg,60,60,58,60,11,60,0.88,0.78,0.79,0.68,0.83
805,image_02543.jpg,76,86,76,76,76,76,0.6,0.64,0.8,0.64,0.67
806,image_02539.jpg,76,53,51,51,76,86,0.63,0.7,0.65,0.67,0.61
807,image_02639.jpg,58,58,58,58,58,58,0.87,0.79,0.79,0.7,0.79
808,image_03437.jpg,23,23,23,43,23,43,0.62,0.76,0.57,0.64,0.55
809,image_03514.jpg,30,30,30,30,41,30,0.73,0.82,0.71,0.67,0.69
810,image_03753.jpg,37,37,37,37,37,37,0.66,0.68,0.61,0.65,0.69
811,image_02115.jpg,75,75,75,75,65,51,0.65,0.71,0.7,0.69,0.77
812,image_02203.jpg,41,17,41,17,17,41,0.75,0.84,0.76,0.73,0.84
813,image_02794.jpg,56,56,41,60,58,56,0.77,0.73,0.75,0.74,0.78
814,image_02095.jpg,75,75,43,43,76,75,0.68,0.64,0.66,0.63,0.63
815,image_03771.jpg,37,37,43,37,37,37,0.62,0.66,0.66,0.64,0.64
816,image_02103.jpg,75,75,75,75,75,75,0.81,0.71,0.8,0.78,0.75
817,image_02668.jpg,58,58,58,58,58,58,0.74,0.75,0.72,0.8,0.8
818,image_03944.jpg,51,30,51,30,51,51,0.79,0.8,0.77,0.74,0.73
819,image_02634.jpg,84,84,84,76,84,92,0.76,0.72,0.71,0.73,0.71
820,image_03332.jpg,8,8,8,37,76,23,0.67,0.66,0.6,0.61,0.6
821,image_02407.jpg,43,43,76,51,76,11,0.66,0.69,0.66,0.67,0.6
822,image_02158.jpg,75,76,65,60,75,60,0.65,0.64,0.71,0.68,0.7
823,image_03799.jpg,37,53,37,37,37,43,0.61,0.69,0.66,0.67,0.7
824,image_03520.jpg,30,72,53,72,72,43,0.75,0.67,0.69,0.78,0.76
825,image_03562.jpg,72,72,30,72,72,72,0.73,0.71,0.8,0.68,0.68
826,image_02508.jpg,76,76,86,51,86,76,0.72,0.73,0.73,0.76,0.74
827,image_03756.jpg,37,37,37,37,37,37,0.8,0.71,0.64,0.72,0.71
828,image_03625.jpg,72,92,92,92,92,51,0.73,0.75,0.75,0.77,0.69
829,image_03572.jpg,72,75,72,53,60,60,0.67,0.73,0.71,0.71,0.69
830,image_03348.jpg,8,8,8,76,92,12,0.58,0.63,0.57,0.6,0.59
831,image_03029.jpg,92,92,92,92,92,92,0.77,0.73,0.72,0.66,0.74
832,image_05265.jpg,28,28,55,68,28,28,0.82,0.67,0.69,0.67,0.72
833,image_05593.jpg,32,85,90,85,28,32,0.71,0.65,0.65,0.6,0.73
834,image_04981.jpg,47,47,47,48,47,47,0.72,0.75,0.66,0.77,0.72
835,image_05264.jpg,28,28,19,40,55,87,0.62,0.62,0.59,0.63,0.56
836,image_04869.jpg,91,91,91,91,91,91,0.8,0.76,0.8,0.76,0.71
837,image_04578.jpg,40,19,87,28,38,68,0.69,0.62,0.63,0.73,0.74
838,image_05586.jpg,32,55,32,28,93,85,0.78,0.79,0.77,0.69,0.79
839,image_05047.jpg,59,59,71,59,69,59,0.71,0.79,0.79,0.74,0.78
840,image_04280.jpg,18,18,18,13,18,13,0.72,0.86,0.65,0.71,0.68
841,image_05817.jpg,38,38,22,38,68,18,0.85,0.81,0.75,0.7,0.74
842,image_05165.jpg,5,54,54,54,5,54,0.87,0.87,0.82,0.9,0.84
843,image_05663.jpg,4,40,19,85,87,18,0.64,0.7,0.65,0.63,0.65
844,image_05010.jpg,47,47,20,47,5,48,0.64,0.6,0.71,0.67,0.67
845,image_05700.jpg,42,42,40,42,52,90,0.79,0.79,0.8,0.77,0.7
846,image_04978.jpg,47,47,47,47,47,47,0.73,0.76,0.8,0.74,0.75
847,image_05169.jpg,5,14,5,14,63,5,0.56,0.66,0.6,0.71,0.74
848,image_05231.jpg,28,28,28,68,22,28,0.68,0.67,0.67,0.64,0.67
849,image_04439.jpg,90,42,68,87,42,90,0.75,0.75,0.65,0.7,0.72
850,image_04455.jpg,90,90,90,90,68,4,0.71,0.73,0.71,0.7,0.65
851,image_04309.jpg,18,32,18,18,90,90,0.69,0.73,0.65,0.68,0.7
852,image_04765.jpg,55,32,68,55,28,55,0.73,0.66,0.68,0.7,0.64
853,image_04866.jpg,91,91,36,91,36,91,0.82,0.73,0.79,0.7,0.77
854,image_05449.jpg,54,38,42,4,28,54,0.61,0.67,0.65,0.61,0.69
855,image_05566.jpg,66,66,66,66,66,66,0.88,0.88,0.83,0.86,0.79
856,image_04506.jpg,71,71,71,71,13,38,0.75,0.72,0.81,0.67,0.69
857,image_04517.jpg,71,71,71,63,71,71,0.8,0.8,0.76,0.7,0.78
858,image_05935.jpg,68,28,28,38,28,28,0.63,0.65,0.62,0.62,0.57
859,image_06038.jpg,93,18,2,90,91,36,0.7,0.64,0.71,0.59,0.72
860,image_04891.jpg,91,36,18,18,36,14,0.65,0.65,0.64,0.6,0.59
861,image_05837.jpg,38,22,22,4,38,38,0.8,0.72,0.75,0.7,0.74
862,image_04740.jpg,55,55,55,19,55,55,0.67,0.75,0.65,0.69,0.73
863,image_04496.jpg,71,71,71,71,71,66,0.81,0.82,0.85,0.86,0.83
864,image_05394.jpg,22,22,22,22,22,22,0.78,0.85,0.86,0.84,0.9
865,image_05822.jpg,38,66,66,66,66,52,0.7,0.75,0.71,0.7,0.69
866,image_05994.jpg,69,69,69,69,52,52,0.87,0.81,0.82,0.8,0.77
867,image_04702.jpg,55,55,55,55,55,55,0.81,0.81,0.65,0.63,0.71
868,image_05847.jpg,38,14,14,32,38,38,0.66,0.69,0.6,0.7,0.73
869,image_04716.jpg,55,55,22,55,22,55,0.69,0.69,0.74,0.69,0.7
870,image_04946.jpg,20,90,20,68,55,90,0.57,0.64,0.6,0.55,0.53
871,image_05970.jpg,69,69,69,69,69,69,0.85,0.81,0.83,0.79,0.83
872,image_05694.jpg,42,28,22,42,28,28,0.59,0.58,0.57,0.61,0.59
873,image_05813.jpg,38,28,14,52,22,22,0.64,0.72,0.67,0.73,0.72
874,image_04273.jpg,18,19,36,36,52,36,0.7,0.72,0.65,0.7,0.72
875,image_06178.jpg,19,32,85,52,28,22,0.61,0.59,0.6,0.6,0.63
876,image_04913.jpg,20,64,64,64,68,20,0.68,0.72,0.7,0.68,0.67
877,image_04294.jpg,18,52,52,85,18,52,0.73,0.71,0.69,0.73,0.72
878,image_05955.jpg,68,32,69,4,38,4,0.77,0.7,0.73,0.71,0.7
879,image_06176.jpg,19,55,90,28,42,68,0.64,0.66,0.64,0.68,0.67
880,image_05824.jpg,38,22,38,22,38,32,0.72,0.7,0.75,0.74,0.76
881,image_04673.jpg,48,52,52,2,69,64,0.69,0.72,0.67,0.73,0.73
882,image_04567.jpg,40,68,85,4,85,70,0.65,0.62,0.6,0.61,0.6
883,image_05128.jpg,2,2,90,68,47,90,0.98,0.65,0.61,0.61,0.64
884,image_04377.jpg,36,36,36,36,36,20,0.7,0.67,0.66,0.66,0.6
885,image_05304.jpg,70,70,69,69,40,52,0.82,0.8,0.79,0.8,0.71
886,image_04733.jpg,55,55,55,55,19,19,0.7,0.69,0.72,0.73,0.59
887,image_04503.jpg,71,71,71,71,71,5,0.73,0.73,0.79,0.71,0.75
888,image_06126.jpg,64,64,64,64,2,64,0.78,0.76,0.66,0.63,0.74
889,image_05273.jpg,28,32,28,32,28,32,0.57,0.72,0.62,0.73,0.63
890,image_06050.jpg,14,14,14,22,32,14,0.75,0.71,0.64,0.56,0.82
891,image_05900.jpg,63,63,63,5,18,69,0.71,0.7,0.68,0.69,0.69
892,image_05688.jpg,42,42,42,90,91,63,0.66,0.74,0.7,0.67,0.68
893,image_04820.jpg,85,32,32,85,52,32,0.7,0.68,0.76,0.69,0.7
894,image_04990.jpg,47,47,47,47,47,48,0.84,0.77,0.72,0.8,0.75
895,image_04664.jpg,48,70,22,68,87,48,0.68,0.65,0.73,0.63,0.79
896,image_05147.jpg,5,54,5,5,5,63,0.76,0.78,0.66,0.68,0.78
897,image_04332.jpg,36,36,52,36,52,36,0.8,0.76,0.69,0.79,0.73
898,image_04758.jpg,55,55,55,55,55,5,0.76,0.77,0.77,0.69,0.63
899,image_04320.jpg,18,40,32,69,32,52,0.78,0.78,0.74,0.79,0.7
900,image_05155.jpg,5,5,32,5,32,48,0.68,0.66,0.72,0.62,0.73
901,image_04909.jpg,20,20,20,36,64,64,0.62,0.62,0.63,0.73,0.68
902,image_05025.jpg,59,59,59,59,59,59,0.78,0.83,0.82,0.79,0.79
903,image_04901.jpg,20,64,70,70,70,64,0.6,0.66,0.64,0.62,0.63
904,image_04810.jpg,85,40,22,40,4,91,0.66,0.68,0.62,0.72,0.68
905,image_04314.jpg,18,90,32,42,40,36,0.62,0.68,0.62,0.65,0.69
906,image_06018.jpg,93,93,22,55,19,14,0.64,0.64,0.67,0.62,0.61
907,image_04886.jpg,91,91,55,66,87,66,0.85,0.72,0.74,0.71,0.71
908,image_05268.jpg,28,19,90,90,19,42,0.69,0.67,0.61,0.66,0.59
909,image_05173.jpg,5,54,54,5,54,54,0.84,0.8,0.87,0.88,0.76
910,image_05724.jpg,42,42,42,42,20,19,0.67,0.79,0.71,0.59,0.57
911,image_05993.jpg,69,52,69,52,69,87,0.77,0.73,0.8,0.8,0.65
912,image_05572.jpg,66,66,66,66,66,66,0.84,0.78,0.86,0.86,0.9
913,image_04840.jpg,91,91,91,40,90,91,0.7,0.67,0.56,0.62,0.68
914,image_06025.jpg,93,93,93,19,93,87,0.6,0.6,0.58,0.61,0.56
915,image_05853.jpg,63,63,63,63,63,63,0.94,0.93,0.86,0.91,0.87
916,image_05510.jpg,87,87,87,87,69,87,0.79,0.74,0.7,0.66,0.73
917,image_04921.jpg,20,20,20,20,20,20,0.59,0.58,0.62,0.57,0.6
918,image_04570.jpg,40,70,87,64,20,87,0.69,0.65,0.68,0.57,0.68
919,image_05692.jpg,42,42,4,18,42,42,0.74,0.67,0.63,0.78,0.69
920,image_04238.jpg,52,52,52,85,87,48,0.82,0.77,0.7,0.7,0.72
921,image_04299.jpg,18,5,59,59,59,69,0.73,0.78,0.75,0.76,0.66
922,image_05361.jpg,22,36,38,36,22,48,0.73,0.73,0.7,0.68,0.66
923,image_06028.jpg,93,93,93,91,4,18,0.62,0.58,0.53,0.55,0.5
924,image_04754.jpg,55,55,14,55,14,48,0.72,0.63,0.69,0.66,0.67
925,image_04180.jpg,52,52,36,69,52,2,0.76,0.7,0.77,0.75,0.55
926,image_05266.jpg,28,28,22,28,28,40,0.71,0.7,0.67,0.71,0.67
927,image_05298.jpg,70,70,64,64,52,70,0.74,0.77,0.71,0.75,0.8
928,image_05183.jpg,5,5,18,5,5,5,0.85,0.81,0.82,0.75,0.86
929,image_05314.jpg,70,52,70,70,64,47,0.72,0.79,0.72,0.74,0.64
930,image_05117.jpg,2,2,2,2,2,2,0.81,0.69,0.75,0.74,0.77
931,image_04873.jpg,91,91,91,42,18,2,0.7,0.83,0.73,0.79,0.78
932,image_04431.jpg,90,85,93,90,18,4,0.64,0.61,0.65,0.66,0.6
933,image_04472.jpg,90,18,90,68,68,18,0.7,0.73,0.75,0.72,0.71
934,image_05832.jpg,38,52,91,40,87,36,0.74,0.66,0.72,0.66,0.68
935,image_05685.jpg,42,59,4,55,40,19,0.58,0.61,0.62,0.63,0.65
936,image_05050.jpg,59,59,59,18,85,59,0.78,0.74,0.69,0.73,0.76
937,image_05428.jpg,54,54,54,54,54,54,0.79,0.85,0.8,0.73,0.83
938,image_05680.jpg,4,18,68,55,55,91,0.78,0.71,0.7,0.74,0.68
939,image_05388.jpg,22,22,22,22,22,55,0.87,0.91,0.85,0.86,0.71
940,image_05340.jpg,22,14,22,47,13,93,0.64,0.68,0.61,0.62,0.66
941,image_04198.jpg,52,28,5,90,70,5,0.78,0.76,0.7,0.68,0.77
942,image_05737.jpg,42,91,90,20,42,20,0.73,0.57,0.64,0.71,0.64
943,image_04220.jpg,52,52,52,66,66,52,0.84,0.87,0.82,0.8,0.8
944,image_05583.jpg,66,66,18,66,40,66,0.82,0.7,0.82,0.7,0.82
945,image_05977.jpg,69,36,52,52,48,69,0.84,0.81,0.78,0.81,0.86
946,image_05427.jpg,54,54,54,54,71,38,0.78,0.86,0.77,0.75,0.72
947,image_05206.jpg,5,5,90,70,5,54,0.82,0.74,0.78,0.9,0.78
948,image_05285.jpg,70,70,70,70,70,68,0.8,0.73,0.73,0.76,0.71
949,image_05148.jpg,5,90,59,28,52,54,0.64,0.67,0.61,0.63,0.67
950,image_05658.jpg,4,36,18,2,42,90,0.73,0.66,0.61,0.66,0.67
951,image_04923.jpg,20,68,18,90,36,4,0.62,0.55,0.59,0.55,0.6
952,image_04530.jpg,71,66,71,71,71,71,0.78,0.81,0.81,0.81,0.79
953,image_04387.jpg,36,36,36,36,36,38,0.78,0.81,0.74,0.78,0.64
954,image_04934.jpg,20,64,2,20,52,64,0.6,0.66,0.64,0.66,0.6
955,image_05891.jpg,63,63,63,63,63,63,0.82,0.87,0.85,0.88,0.89
956,image_04868.jpg,91,91,40,18,18,36,0.83,0.63,0.66,0.66,0.68
957,image_04353.jpg,36,87,40,40,32,87,0.68,0.63,0.62,0.59,0.6
958,image_05708.jpg,42,18,90,18,36,70,0.63,0.69,0.69,0.69,0.7
959,image_04697.jpg,55,55,48,64,55,55,0.7,0.61,0.63,0.79,0.72
960,image_04442.jpg,90,40,19,18,55,19,0.71,0.66,0.69,0.63,0.76
961,image_04715.jpg,55,55,55,55,4,55,0.68,0.73,0.77,0.74,0.75
962,image_05673.jpg,4,4,4,14,68,32,0.67,0.68,0.64,0.74,0.71
963,image_04798.jpg,85,85,91,93,85,90,0.71,0.7,0.58,0.68,0.61
964,image_06183.jpg,19,19,19,19,19,4,0.65,0.74,0.85,0.73,0.71
965,image_05468.jpg,87,87,93,87,13,13,0.71,0.58,0.7,0.59,0.62
